run_id,sample_rate,total_abs_err,rmse,mape,sd_pct_err,num_alts,num_choosers
3,0.1,448.06702,11.429891,1.070298,-9.315895,200,750
3,0.2,273.4105,7.6499324,0.49826837,-6.1802454,200,750
3,0.3,197.75046,5.549986,0.3117948,-4.5509605,200,750
3,0.4,135.73068,3.8164783,0.21155533,-3.1951733,200,750
3,0.5,112.337524,3.3272672,0.16136716,-2.6833715,200,750
3,0.6,71.76988,2.5662913,0.09537944,-1.7806301,200,750
3,0.7,46.395638,1.6399512,0.06481806,-1.2132053,200,750
3,0.8,29.424923,1.0297425,0.044426747,-0.77279854,200,750
3,0.9,13.74395,0.45140943,0.019762736,-0.34610558,200,750
3,1.0,0.0,0.0,0.0,0.0,200,750
3,0.1,573.81555,2.9463968,0.07336824,-2.0687838,2000,7500
3,0.2,299.8022,1.7241832,0.036216184,-1.1306581,2000,7500
3,0.3,187.32803,1.0724503,0.023453258,-0.7143612,2000,7500
3,0.4,131.16385,0.6972386,0.017147578,-0.4738264,2000,7500
3,0.5,92.68795,0.43426138,0.012225008,-0.28544998,2000,7500
3,0.6,73.14301,0.31052366,0.009665378,-0.2073412,2000,7500
3,0.7,56.48403,0.22279875,0.0073297704,-0.1445055,2000,7500
3,0.8,38.703,0.11581282,0.005057739,-0.07028198,2000,7500
3,0.9,27.35561,0.09772487,0.0033630833,-0.062745094,2000,7500
3,1.0,0.0,0.0,0.0,0.0,2000,7500
3,0.1,3825.9834,8.224613,0.038133338,-6.59848,20000,75000
3,0.2,1841.995,4.138974,0.017790345,-3.3641434,20000,75000
3,0.3,1159.5548,2.8028255,0.011061287,-2.2327003,20000,75000
3,0.4,759.1785,1.8457952,0.007175264,-1.4582634,20000,75000
3,0.5,517.3921,1.2105452,0.004924563,-0.9556732,20000,75000
3,0.6,353.572,0.7824031,0.00345115,-0.6129532,20000,75000
3,0.7,242.82747,0.51358265,0.002492052,-0.40143204,20000,75000
3,0.8,164.80353,0.32350442,0.0017588072,-0.25071716,20000,75000
3,0.9,90.608536,0.12847418,0.0010510344,-0.095458984,20000,75000
3,1.0,0.0,0.0,0.0,0.0,20000,75000
3,0.1,3114.878,0.66919667,0.0033054987,-0.43305206,200000,750000
3,0.2,1756.8491,0.2850148,0.0020057189,-0.1861229,200000,750000
3,0.3,1247.7568,0.17610157,0.0014852528,-0.10974693,200000,750000
3,0.4,954.01166,0.11332673,0.0011717157,-0.06928444,200000,750000
3,0.5,753.80566,0.08171806,0.0009464344,-0.04686165,200000,750000
3,0.6,597.11066,0.057409808,0.0007654344,-0.03111267,200000,750000
3,0.7,471.08673,0.03547129,0.0006126655,-0.018974304,200000,750000
3,0.8,354.43408,0.020225575,0.00046678758,-0.009284973,200000,750000
3,0.9,228.96976,0.009962609,0.0003101428,-0.0031604767,200000,750000
3,1.0,0.0,0.0,0.0,0.0,200000,750000
4,0.1,193.2545,3.162485,0.38935378,-1.8882232,200,750
4,0.2,96.66949,1.6686208,0.14142904,-0.9276047,200,750
4,0.3,53.113716,1.1191771,0.075381204,-0.5864334,200,750
4,0.4,37.51717,0.8052553,0.05459727,-0.38115788,200,750
4,0.5,27.24518,0.5363487,0.040794455,-0.23835754,200,750
4,0.6,19.156761,0.36913922,0.030360427,-0.15335178,200,750
4,0.7,14.352822,0.23393463,0.020566879,-0.072740555,200,750
4,0.8,12.8413925,0.2150239,0.01762444,-0.061335564,200,750
4,0.9,8.848245,0.15553606,0.011381889,-0.034100533,200,750
4,1.0,0.0,0.0,0.0,0.0,200,750
4,0.1,963.0316,5.075251,0.12629338,-4.0483627,2000,7500
4,0.2,522.8818,2.8547654,0.06258047,-2.2616158,2000,7500
4,0.3,320.04855,1.8011377,0.038637664,-1.4197502,2000,7500
4,0.4,220.02148,1.2770286,0.025795957,-0.9652786,2000,7500
4,0.5,147.06241,0.85051,0.018092675,-0.6472454,2000,7500
4,0.6,107.37558,0.64148384,0.013031824,-0.4613247,2000,7500
4,0.7,74.49198,0.3938032,0.00831627,-0.27859497,2000,7500
4,0.8,48.996468,0.21969879,0.00562978,-0.15585518,2000,7500
4,0.9,28.692303,0.11606308,0.0033290132,-0.06196022,2000,7500
4,1.0,0.0,0.0,0.0,0.0,2000,7500
4,0.1,2743.513,5.6624794,0.026485821,-4.5372906,20000,75000
4,0.2,1373.0472,2.8766313,0.0129160965,-2.3239765,20000,75000
4,0.3,858.0657,1.7387053,0.008238832,-1.4227238,20000,75000
4,0.4,597.9287,1.1778299,0.0057709967,-0.9615345,20000,75000
4,0.5,426.48456,0.78359324,0.0041682012,-0.64136124,20000,75000
4,0.6,317.62527,0.5315779,0.0031412803,-0.4379902,20000,75000
4,0.7,230.43071,0.35854217,0.0023358518,-0.2905655,20000,75000
4,0.8,152.37358,0.20105155,0.001630988,-0.15393257,20000,75000
4,0.9,87.59465,0.07288057,0.001026153,-0.05762863,20000,75000
4,1.0,0.0,0.0,0.0,0.0,20000,75000
4,0.1,3025.4453,0.6168192,0.0032265,-0.39663696,200000,750000
4,0.2,1759.291,0.28543827,0.001992756,-0.18210983,200000,750000
4,0.3,1244.6156,0.16003421,0.0014786586,-0.103126526,200000,750000
4,0.4,965.13336,0.10821862,0.001171176,-0.06814194,200000,750000
4,0.5,765.44824,0.07365702,0.00094977254,-0.044841766,200000,750000
4,0.6,601.61664,0.043038562,0.000767322,-0.026744843,200000,750000
4,0.7,483.72546,0.03618125,0.0006158946,-0.02178955,200000,750000
4,0.8,365.87927,0.024883837,0.00046898116,-0.014387131,200000,750000
4,0.9,241.91608,0.015526037,0.00031058904,-0.007795334,200000,750000
4,1.0,0.0,0.0,0.0,0.0,200000,750000
5,0.1,144.57271,3.5011086,0.25561202,-2.2256117,200,750
5,0.2,82.31973,2.1729903,0.11555893,-1.3687959,200,750
5,0.3,63.361725,1.660345,0.06865671,-1.0152645,200,750
5,0.4,44.740303,1.108715,0.05146823,-0.7300949,200,750
5,0.5,31.74074,0.6600525,0.04040207,-0.44142532,200,750
5,0.6,24.73446,0.51283294,0.032432366,-0.33890533,200,750
5,0.7,15.196463,0.22958405,0.021778591,-0.15409565,200,750
5,0.8,9.660513,0.10765815,0.015233645,-0.03032589,200,750
5,0.9,7.461175,0.109740086,0.009774074,0.043188095,200,750
5,1.0,0.0,0.0,0.0,0.0,200,750
5,0.1,453.37006,1.7713226,0.06663707,-1.2349358,2000,7500
5,0.2,219.8904,0.72057277,0.029716954,-0.5043907,2000,7500
5,0.3,150.21396,0.49586642,0.020331223,-0.33897877,2000,7500
5,0.4,125.64048,0.38666916,0.016215771,-0.26038647,2000,7500
5,0.5,93.86604,0.29214582,0.011798466,-0.18264675,2000,7500
5,0.6,73.340866,0.22767651,0.009389814,-0.14246368,2000,7500
5,0.7,53.046196,0.16175827,0.006896969,-0.093808174,2000,7500
5,0.8,41.566925,0.12334407,0.0049890825,-0.059259415,2000,7500
5,0.9,25.896559,0.06180241,0.0033199224,-0.03230858,2000,7500
5,1.0,0.0,0.0,0.0,0.0,2000,7500
5,0.1,6637.6465,16.578926,0.061826207,-14.344612,20000,75000
5,0.2,3571.8386,9.446112,0.032025404,-8.215927,20000,75000
5,0.3,2285.3838,6.036261,0.020225734,-5.303299,20000,75000
5,0.4,1526.1002,4.068242,0.0133649325,-3.583229,20000,75000
5,0.5,1048.9197,2.7815912,0.009262315,-2.455429,20000,75000
5,0.6,696.3096,1.8787023,0.0062127463,-1.6432152,20000,75000
5,0.7,447.77032,1.1750535,0.00401719,-1.0346718,20000,75000
5,0.8,277.1919,0.6893705,0.0025048568,-0.6110916,20000,75000
5,0.9,141.07635,0.33431208,0.0013462395,-0.29250336,20000,75000
5,1.0,0.0,0.0,0.0,0.0,20000,75000
5,0.1,3243.1443,0.52962923,0.0033954177,-0.38447952,200000,750000
5,0.2,1833.5643,0.2426058,0.0020434887,-0.1723156,200000,750000
5,0.3,1282.4373,0.14562465,0.0014997395,-0.101034164,200000,750000
5,0.4,982.93976,0.096295565,0.0011776432,-0.065568924,200000,750000
5,0.5,781.84344,0.069437385,0.00095323724,-0.045074463,200000,750000
5,0.6,627.49274,0.051240783,0.00077123573,-0.031791687,200000,750000
5,0.7,485.4266,0.033072993,0.0006154624,-0.019079208,200000,750000
5,0.8,364.1303,0.022895154,0.0004682167,-0.011358261,200000,750000
5,0.9,236.38158,0.014755183,0.00031059468,-0.00541687,200000,750000
5,1.0,0.0,0.0,0.0,0.0,200000,750000
6,0.1,538.78613,17.385344,1.3460319,-14.671786,200,750
6,0.2,372.57062,13.053989,0.74084365,-11.203686,200,750
6,0.3,284.76666,10.185286,0.48590645,-8.732744,200,750
6,0.4,216.1731,7.7443447,0.33339703,-6.6706944,200,750
6,0.5,168.03955,6.052793,0.238102,-5.124748,200,750
6,0.6,137.50227,4.97747,0.17808391,-4.174946,200,750
6,0.7,86.14205,3.1357355,0.10848904,-2.6306038,200,750
6,0.8,47.04146,1.7177771,0.05942686,-1.4501553,200,750
6,0.9,25.339127,0.93062586,0.029988088,-0.7747898,200,750
6,1.0,0.0,0.0,0.0,0.0,200,750
6,0.1,1059.7179,5.870625,0.1449341,-4.4121294,2000,7500
6,0.2,536.74915,3.207605,0.06834518,-2.3986015,2000,7500
6,0.3,328.49927,1.918991,0.041313782,-1.4610996,2000,7500
6,0.4,219.76894,1.2542179,0.027883831,-0.95430756,2000,7500
6,0.5,157.52808,0.9392422,0.019367412,-0.69446945,2000,7500
6,0.6,104.83436,0.5595533,0.012683582,-0.42713547,2000,7500
6,0.7,77.71612,0.43700707,0.009157318,-0.31251717,2000,7500
6,0.8,52.847263,0.27968892,0.0060246,-0.19027328,2000,7500
6,0.9,33.110817,0.15805604,0.003859542,-0.11356926,2000,7500
6,1.0,0.0,0.0,0.0,0.0,2000,7500
6,0.1,1311.6464,1.1133888,0.014842996,-0.78424454,20000,75000
6,0.2,676.4673,0.5235376,0.00777013,-0.35577202,20000,75000
6,0.3,470.60294,0.3219514,0.005416679,-0.21895218,20000,75000
6,0.4,344.8086,0.19601873,0.004081708,-0.1342125,20000,75000
6,0.5,265.11475,0.14027105,0.0032159213,-0.094675064,20000,75000
6,0.6,208.14952,0.11913469,0.0025757095,-0.07353783,20000,75000
6,0.7,157.475,0.07283323,0.0020284457,-0.043542862,20000,75000
6,0.8,122.36552,0.05561147,0.0015418028,-0.033794403,20000,75000
6,0.9,77.79241,0.03275823,0.0010065218,-0.017482758,20000,75000
6,1.0,0.0,0.0,0.0,0.0,20000,75000
6,0.1,2663.6523,0.4093132,0.0030513015,-0.25848007,200000,750000
6,0.2,1626.6082,0.20362845,0.0019372316,-0.12389183,200000,750000
6,0.3,1183.447,0.11931149,0.0014510876,-0.068740845,200000,750000
6,0.4,914.7707,0.08107947,0.0011547692,-0.04457283,200000,750000
6,0.5,736.80273,0.058154643,0.0009385341,-0.03103447,200000,750000
6,0.6,592.1111,0.04441081,0.0007618135,-0.02092743,200000,750000
6,0.7,465.153,0.029762419,0.0006108286,-0.01219368,200000,750000
6,0.8,350.99057,0.017755553,0.0004663941,-0.0074272156,200000,750000
6,0.9,239.68889,0.013053855,0.00031077248,-0.005252838,200000,750000
6,1.0,0.0,0.0,0.0,0.0,200000,750000
7,0.1,207.07094,5.290788,0.42111397,-3.5416603,200,750
7,0.2,112.95235,3.3138125,0.17980199,-2.3070636,200,750
7,0.3,84.146095,2.5685623,0.110387236,-1.7524948,200,750
7,0.4,60.462864,1.9154799,0.07272248,-1.3370581,200,750
7,0.5,48.09619,1.3973051,0.05361697,-0.9915638,200,750
7,0.6,35.591385,1.0412395,0.040235534,-0.761384,200,750
7,0.7,23.719467,0.60996795,0.026797662,-0.4501028,200,750
7,0.8,18.927422,0.47874478,0.020331748,-0.35051823,200,750
7,0.9,12.966543,0.3162464,0.013276713,-0.22101116,200,750
7,1.0,0.0,0.0,0.0,0.0,200,750
7,0.1,1256.1661,11.28118,0.16097324,-8.686668,2000,7500
7,0.2,704.9075,7.032389,0.082461216,-5.560993,2000,7500
7,0.3,480.6584,4.8010535,0.052808676,-3.8701115,2000,7500
7,0.4,344.44653,3.4479961,0.036547255,-2.8093987,2000,7500
7,0.5,232.35938,2.3154504,0.025235191,-1.9002705,2000,7500
7,0.6,163.4544,1.5350264,0.016640835,-1.2671413,2000,7500
7,0.7,112.5119,1.1115901,0.010951634,-0.904438,2000,7500
7,0.8,71.8818,0.6823825,0.0067682047,-0.54553986,2000,7500
7,0.9,37.146843,0.31612015,0.003747909,-0.2450161,2000,7500
7,1.0,0.0,0.0,0.0,0.0,2000,7500
7,0.1,2079.0916,4.53429,0.020963866,-3.4346962,20000,75000
7,0.2,1061.9248,2.3199096,0.0105095,-1.782032,20000,75000
7,0.3,670.8907,1.2924395,0.0066136965,-1.0102901,20000,75000
7,0.4,465.4429,0.78893656,0.004698961,-0.6214905,20000,75000
7,0.5,344.2399,0.56142753,0.0036226322,-0.4410267,20000,75000
7,0.6,251.57869,0.36189944,0.002774702,-0.2820015,20000,75000
7,0.7,181.86931,0.2170665,0.002095743,-0.17019653,20000,75000
7,0.8,131.22002,0.1433508,0.001554816,-0.10968971,20000,75000
7,0.9,85.156456,0.08079653,0.0010206851,-0.061717987,20000,75000
7,1.0,0.0,0.0,0.0,0.0,20000,75000
7,0.1,3749.2432,1.7826678,0.0036699045,-1.2186565,200000,750000
7,0.2,2087.495,0.83954275,0.0021469623,-0.5787411,200000,750000
7,0.3,1428.1167,0.47837314,0.0015488699,-0.33270073,200000,750000
7,0.4,1076.0737,0.31039712,0.001207712,-0.21495628,200000,750000
7,0.5,829.85077,0.18816079,0.0009651055,-0.132761,200000,750000
7,0.6,656.4867,0.14522658,0.0007787865,-0.10080528,200000,750000
7,0.7,519.88824,0.110275894,0.00062190293,-0.07487869,200000,750000
7,0.8,378.29935,0.057789933,0.00047053577,-0.037967682,200000,750000
7,0.9,249.91591,0.031198187,0.00031125807,-0.019586563,200000,750000
7,1.0,0.0,0.0,0.0,0.0,200000,750000
8,0.1,299.2037,6.8478103,0.6960094,-4.803053,200,750
8,0.2,181.22638,4.2815866,0.33131087,-3.143857,200,750
8,0.3,128.69128,3.2971652,0.21716689,-2.355154,200,750
8,0.4,93.84068,2.4599032,0.14474414,-1.7855768,200,750
8,0.5,75.13971,1.8801156,0.10185936,-1.361599,200,750
8,0.6,54.21534,1.3517799,0.072259896,-0.9827156,200,750
8,0.7,33.20742,0.83056223,0.04225888,-0.6127577,200,750
8,0.8,19.484808,0.43505293,0.024855785,-0.31377983,200,750
8,0.9,9.755735,0.1977347,0.013227093,-0.123924255,200,750
8,1.0,0.0,0.0,0.0,0.0,200,750
8,0.1,2555.4683,21.77817,0.31178313,-18.997885,2000,7500
8,0.2,1579.8694,14.470974,0.18105997,-12.698658,2000,7500
8,0.3,1034.3801,10.018207,0.11504823,-8.7643795,2000,7500
8,0.4,722.8507,7.4425893,0.079754874,-6.4231186,2000,7500
8,0.5,513.31836,5.1658034,0.057176683,-4.5396233,2000,7500
8,0.6,357.82123,3.6696436,0.03966374,-3.2184448,2000,7500
8,0.7,235.40428,2.3931277,0.025696762,-2.1107788,2000,7500
8,0.8,131.60847,1.3068798,0.014598419,-1.1618729,2000,7500
8,0.9,67.72275,0.70883703,0.0073730964,-0.61862564,2000,7500
8,1.0,0.0,0.0,0.0,0.0,2000,7500
8,0.1,1516.3964,1.5674818,0.01607983,-1.1992893,20000,75000
8,0.2,766.7165,0.6810902,0.00811348,-0.5249462,20000,75000
8,0.3,517.4606,0.4081984,0.0055533713,-0.31326294,20000,75000
8,0.4,371.3771,0.24797809,0.0041234945,-0.19140053,20000,75000
8,0.5,278.2235,0.15479808,0.003208954,-0.11577988,20000,75000
8,0.6,214.35728,0.11222791,0.0025835498,-0.08171654,20000,75000
8,0.7,158.857,0.07331042,0.0020255628,-0.047208786,20000,75000
8,0.8,120.78952,0.060897544,0.0015330238,-0.03547287,20000,75000
8,0.9,78.20225,0.035034306,0.0009951172,-0.015592575,20000,75000
8,1.0,0.0,0.0,0.0,0.0,20000,75000
8,0.1,3097.4294,0.6737617,0.0033215275,-0.42380142,200000,750000
8,0.2,1783.8038,0.31106237,0.0020217139,-0.19307327,200000,750000
8,0.3,1268.7382,0.18470699,0.001493126,-0.11146355,200000,750000
8,0.4,973.7102,0.120869465,0.0011739824,-0.07176399,200000,750000
8,0.5,769.17554,0.083187886,0.0009495722,-0.04824257,200000,750000
8,0.6,610.70886,0.05864398,0.0007674248,-0.033447266,200000,750000
8,0.7,476.33258,0.03522919,0.00061445107,-0.020008087,200000,750000
8,0.8,364.23846,0.023515774,0.00046868718,-0.012472153,200000,750000
8,0.9,238.54155,0.013009137,0.000310831,-0.00605011,200000,750000
8,1.0,0.0,0.0,0.0,0.0,200000,750000
9,0.1,391.2793,11.183481,0.8277173,-8.915949,200,750
9,0.2,265.71188,7.9961104,0.42814627,-6.59216,200,750
9,0.3,173.64029,5.386442,0.24604775,-4.5481205,200,750
9,0.4,131.36224,4.3433056,0.17325363,-3.5901604,200,750
9,0.5,87.128235,2.9339612,0.10629919,-2.4517183,200,750
9,0.6,55.56079,1.9885764,0.064126395,-1.6056318,200,750
9,0.7,42.23611,1.5162402,0.047422636,-1.2212915,200,750
9,0.8,26.424604,0.9353958,0.025087066,-0.7245245,200,750
9,0.9,18.20707,0.63711613,0.01910697,-0.5207825,200,750
9,1.0,0.0,0.0,0.0,0.0,200,750
9,0.1,1006.8498,7.967228,0.12456546,-6.2071857,2000,7500
9,0.2,580.4342,5.033758,0.06579437,-3.9068375,2000,7500
9,0.3,409.80383,3.5164163,0.04324096,-2.7853813,2000,7500
9,0.4,273.9954,2.3010402,0.02947447,-1.8534241,2000,7500
9,0.5,191.90973,1.6127521,0.020482277,-1.3017387,2000,7500
9,0.6,127.37641,1.0182331,0.013748629,-0.82585716,2000,7500
9,0.7,89.01253,0.65439224,0.009732263,-0.5339813,2000,7500
9,0.8,55.919434,0.34886524,0.0061552925,-0.28956795,2000,7500
9,0.9,30.390514,0.17459829,0.0035763297,-0.13862228,2000,7500
9,1.0,0.0,0.0,0.0,0.0,2000,7500
9,0.1,1144.409,0.7987012,0.012700032,-0.56864357,20000,75000
9,0.2,632.94977,0.39089593,0.0071738465,-0.2742405,20000,75000
9,0.3,427.5794,0.21526729,0.005004747,-0.14173889,20000,75000
9,0.4,312.3263,0.14555661,0.0038234266,-0.08793068,20000,75000
9,0.5,243.97054,0.09910797,0.0030476074,-0.054836273,20000,75000
9,0.6,190.9521,0.06946328,0.0024745448,-0.036340714,20000,75000
9,0.7,147.975,0.051459055,0.0019577534,-0.021371841,20000,75000
9,0.8,112.673706,0.03592849,0.0014839601,-0.010173798,20000,75000
9,0.9,71.57366,0.019814251,0.0009816319,-0.002254486,20000,75000
9,1.0,0.0,0.0,0.0,0.0,20000,75000
9,0.1,2905.483,0.37829182,0.0031681405,-0.2631054,200000,750000
9,0.2,1686.3187,0.1743239,0.0019681973,-0.11585808,200000,750000
9,0.3,1197.4209,0.09894364,0.0014654831,-0.06398964,200000,750000
9,0.4,924.2805,0.065928854,0.0011664161,-0.041999817,200000,750000
9,0.5,751.4316,0.04568009,0.000946259,-0.028085709,200000,750000
9,0.6,602.6314,0.03240657,0.0007656246,-0.017795563,200000,750000
9,0.7,472.94025,0.023299858,0.0006136543,-0.010915756,200000,750000
9,0.8,358.50473,0.01811499,0.0004683238,-0.008886337,200000,750000
9,0.9,233.42728,0.009805863,0.0003104932,-0.0026302338,200000,750000
9,1.0,0.0,0.0,0.0,0.0,200000,750000
10,0.1,173.7594,3.3283367,0.3981515,-2.1587715,200,750
10,0.2,89.01254,2.0847208,0.1461578,-1.2634573,200,750
10,0.3,63.52856,1.5721033,0.082509786,-0.8290491,200,750
10,0.4,41.11985,0.9363588,0.055351485,-0.51206493,200,750
10,0.5,34.4038,0.6805035,0.04081465,-0.34787083,200,750
10,0.6,24.316126,0.49197835,0.032246914,-0.27013016,200,750
10,0.7,16.665709,0.27262887,0.023623688,-0.15664864,200,750
10,0.8,12.184713,0.19560063,0.018422658,-0.11645317,200,750
10,0.9,7.2891893,0.09499409,0.010851421,-0.023158073,200,750
10,1.0,0.0,0.0,0.0,0.0,200,750
10,0.1,802.1221,3.478574,0.11267628,-2.5690594,2000,7500
10,0.2,409.28552,1.8047507,0.053518068,-1.3186588,2000,7500
10,0.3,249.18172,1.1470308,0.032589175,-0.8171158,2000,7500
10,0.4,177.25128,0.849709,0.02305527,-0.57893944,2000,7500
10,0.5,129.51138,0.57965535,0.015992783,-0.39382744,2000,7500
10,0.6,94.31911,0.4089103,0.012139397,-0.2734127,2000,7500
10,0.7,70.97989,0.30004507,0.008782579,-0.19816208,2000,7500
10,0.8,49.22217,0.19371437,0.005764873,-0.12137413,2000,7500
10,0.9,28.369709,0.10973164,0.003425791,-0.05678177,2000,7500
10,1.0,0.0,0.0,0.0,0.0,2000,7500
10,0.1,1242.0815,1.085599,0.013602371,-0.77204514,20000,75000
10,0.2,689.04114,0.53719085,0.0075696404,-0.37226295,20000,75000
10,0.3,454.01758,0.31064457,0.0052611646,-0.20972633,20000,75000
10,0.4,330.2242,0.2025456,0.0039749322,-0.13129807,20000,75000
10,0.5,246.75024,0.120468326,0.003090884,-0.07297897,20000,75000
10,0.6,201.22925,0.10224565,0.0025235398,-0.062633514,20000,75000
10,0.7,159.21535,0.070053704,0.001984939,-0.04193306,20000,75000
10,0.8,118.329735,0.039193157,0.0015014636,-0.01796341,20000,75000
10,0.9,75.486496,0.02917974,0.0009914229,-0.012693405,20000,75000
10,1.0,0.0,0.0,0.0,0.0,20000,75000
10,0.1,3422.3032,0.9578599,0.003493589,-0.66305923,200000,750000
10,0.2,1940.7236,0.47885916,0.002086182,-0.32183456,200000,750000
10,0.3,1358.203,0.2757843,0.0015223364,-0.18796349,200000,750000
10,0.4,1030.5326,0.18784623,0.0011905069,-0.12511635,200000,750000
10,0.5,811.469,0.11710968,0.00095703185,-0.07990646,200000,750000
10,0.6,650.2772,0.08055186,0.00077296136,-0.0560894,200000,750000
10,0.7,500.72998,0.053533733,0.00061731023,-0.036802292,200000,750000
