sample_rate,total_abs_err,rmse,mape,sd_pct_err,num_alts,num_choosers,scale,run_id,pct_abs_err
0.5,1400.394775390625,0.38956794142723083,0.0013806215720251203,0.005423740949481726,200000,750000.0,1.25,1,0.0018671930338541667
0.6,1012.130126953125,0.2752944827079773,0.0010170723544433713,0.0037916922010481358,200000,750000.0,1.25,1,0.0013495068359375
0.7,733.9605712890625,0.18165546655654907,0.000760742521379143,0.0025157060008496046,200000,750000.0,1.25,1,0.0009786140950520834
0.8,474.9403076171875,0.09567771106958389,0.0005270096589811146,0.0013168524019420147,200000,750000.0,1.25,1,0.0006332537434895833
0.9,283.9270324707031,0.04903871566057205,0.00033095371327362955,0.0006421930156648159,200000,750000.0,1.25,1,0.00037856937662760414
1.0,0.0,0.0,0.0,0.0,200000,750000.0,1.25,1,0.0
0.1,20084.841796875,7.649517059326172,0.02099674753844738,0.0748545452952385,200000,750000.0,1.5,1,0.0267797890625
0.2,9353.7099609375,3.6106274127960205,0.009559886530041695,0.03540673479437828,200000,750000.0,1.5,1,0.01247161328125
0.3,5623.2333984375,2.1577086448669434,0.005781392101198435,0.021254198625683784,200000,750000.0,1.5,1,0.00749764453125
0.4,3652.09375,1.382901668548584,0.0037205854896456003,0.013663283549249172,200000,750000.0,1.5,1,0.004869458333333333
0.5,2522.14013671875,0.9424448013305664,0.002572074066847563,0.00934552401304245,200000,750000.0,1.5,1,0.003362853515625
0.6,1711.6614990234375,0.6366342306137085,0.0017405085964128375,0.006291505880653858,200000,750000.0,1.5,1,0.00228221533203125
0.7,1146.2176513671875,0.4139687120914459,0.0011648794170469046,0.004083501175045967,200000,750000.0,1.5,1,0.0015282902018229167
0.8,714.1448974609375,0.24548280239105225,0.0007457577739842236,0.0024171541444957256,200000,750000.0,1.5,1,0.0009521931966145833
0.9,366.90826416015625,0.1054634228348732,0.0003958947490900755,0.00103014858905226,200000,750000.0,1.5,1,0.0004892110188802083
1.0,0.0,0.0,0.0,0.0,200000,750000.0,1.5,1,0.0
0.1,214293.625,146.67816162109375,0.2706281840801239,0.400747686624527,200000,750000.0,1.75,1,0.2857248333333333
0.2,121212.1796875,90.74539184570312,0.14470458030700684,0.24570690095424652,200000,750000.0,1.75,1,0.16161623958333332
0.3,77741.015625,61.32231521606445,0.09080765396356583,0.16494962573051453,200000,750000.0,1.75,1,0.1036546875
0.4,52397.44140625,42.506980895996094,0.06068950146436691,0.11422677338123322,200000,750000.0,1.75,1,0.06986325520833334
0.5,35840.3984375,29.70172691345215,0.04136063531041145,0.0797102302312851,200000,750000.0,1.75,1,0.04778719791666667
0.6,24311.572265625,20.555688858032227,0.028043175116181374,0.05500262230634689,200000,750000.0,1.75,1,0.0324154296875
0.7,15597.3779296875,13.223746299743652,0.01794801652431488,0.03548886999487877,200000,750000.0,1.75,1,0.02079650390625
0.8,9225.3603515625,7.849912643432617,0.010579681023955345,0.02109048143029213,200000,750000.0,1.75,1,0.01230048046875
0.9,4159.43359375,3.5167837142944336,0.004752547945827246,0.009482384659349918,200000,750000.0,1.75,1,0.005545911458333334
1.0,0.0,0.0,0.0,0.0,200000,750000.0,1.75,1,0.0
0.1,2073.39208984375,0.015223152935504913,0.0027618780732154846,4.949432332068682e-05,200000,750000.0,0.25,2,0.0027645227864583335
0.2,1383.85498046875,0.010182291269302368,0.0018434582743793726,1.8262056983076036e-05,200000,750000.0,0.25,2,0.0018451399739583332
0.3,1057.22705078125,0.007749332580715418,0.0014088661409914494,3.0090886866673827e-06,200000,750000.0,0.25,2,0.0014096360677083334
0.4,847.2427368164062,0.006219197995960712,0.0011298975441604853,3.7354204778239364e-06,200000,750000.0,0.25,2,0.001129656982421875
0.5,693.2673950195312,0.005095660220831633,0.0009236006299033761,8.715981493878644e-06,200000,750000.0,0.25,2,0.0009243565266927083
0.6,563.7059326171875,0.004145684652030468,0.0007517244084738195,7.574602932436392e-06,200000,750000.0,0.25,2,0.00075160791015625
0.7,452.5861511230469,0.003325158264487982,0.0006044215988367796,0.0,200000,750000.0,0.25,2,0.0006034482014973958
0.8,346.1225891113281,0.0025397739373147488,0.00046201751683838665,7.263317911565537e-07,200000,750000.0,0.25,2,0.0004614967854817708
0.9,230.70999145507812,0.0016996769700199366,0.00030758552020415664,3.112850492925645e-07,200000,750000.0,0.25,2,0.00030761332194010417
1.0,0.0,0.0,0.0,0.0,200000,750000.0,0.25,2,0.0
0.1,2081.990478515625,0.023260081186890602,0.0027669856790453196,0.0003978452878072858,200000,750000.0,0.5,2,0.0027759873046875
0.2,1388.0191650390625,0.01517321914434433,0.0018462431617081165,0.0001408309763064608,200000,750000.0,0.5,2,0.0018506922200520832
0.3,1057.6290283203125,0.01153775118291378,0.0014107469469308853,6.304798444034532e-05,200000,750000.0,0.5,2,0.0014101720377604167
0.4,848.5704345703125,0.00927384290844202,0.001131370197981596,4.715203613159247e-05,200000,750000.0,0.5,2,0.00113142724609375
0.5,694.7335205078125,0.007529691327363253,0.0009248796850442886,4.1258030250901356e-05,200000,750000.0,0.5,2,0.0009263113606770833
0.6,563.915283203125,0.006074668373912573,0.0007524289540015161,4.1168728785123676e-05,200000,750000.0,0.5,2,0.0007518870442708333
0.7,453.108154296875,0.00485253008082509,0.000605318695306778,1.7682014004094526e-05,200000,750000.0,0.5,2,0.0006041442057291667
0.8,346.6788635253906,0.003733145771548152,0.00046262427349574864,1.3306161235959735e-05,200000,750000.0,0.5,2,0.00046223848470052084
0.9,231.55747985839844,0.0025385257322341204,0.00030790374148637056,6.5191261455765925e-06,200000,750000.0,0.5,2,0.00030874330647786457
1.0,0.0,0.0,0.0,0.0,200000,750000.0,0.5,2,0.0
0.1,2176.9365234375,0.07731492817401886,0.002801859751343727,0.0029970528557896614,200000,750000.0,0.75,2,0.00290258203125
0.2,1417.2298583984375,0.041957031935453415,0.0018597067100927234,0.0013860121835023165,200000,750000.0,0.75,2,0.0018896398111979166
0.3,1081.9556884765625,0.027959199622273445,0.0014181877486407757,0.0008311723941005766,200000,750000.0,0.75,2,0.0014426075846354167
0.4,863.7461547851562,0.023853536695241928,0.0011362123768776655,0.0006045329500921071,200000,750000.0,0.75,2,0.0011516615397135417
0.5,708.2196044921875,0.018271220847964287,0.0009281444363296032,0.0003894912370014936,200000,750000.0,0.75,2,0.0009442928059895833
0.6,573.4397583007812,0.014654620550572872,0.0007550572045147419,0.0003226430853828788,200000,750000.0,0.75,2,0.0007645863444010417
0.7,461.2459716796875,0.011269193142652512,0.0006071285461075604,0.00019144348334521055,200000,750000.0,0.75,2,0.00061499462890625
0.8,350.37164306640625,0.007907341234385967,0.00046389229828491807,0.00011758833716157824,200000,750000.0,0.75,2,0.0004671621907552083
0.9,229.48887634277344,0.004509842488914728,0.0003087321820203215,4.3330499465810135e-05,200000,750000.0,0.75,2,0.00030598516845703125
1.0,0.0,0.0,0.0,0.0,200000,750000.0,0.75,2,0.0
0.1,2974.11279296875,0.6777121424674988,0.0032282688189297915,0.017442597076296806,200000,750000.0,1.0,2,0.003965483723958333
0.2,1747.7843017578125,0.31255438923835754,0.001985050505027175,0.007917745970189571,200000,750000.0,1.0,2,0.0023303790690104168
0.3,1268.4794921875,0.21718961000442505,0.0014774498995393515,0.0052821701392531395,200000,750000.0,1.0,2,0.0016913059895833334
0.4,970.367919921875,0.1452244520187378,0.0011708218371495605,0.003517955308780074,200000,750000.0,1.0,2,0.0012938238932291666
0.5,776.3593139648438,0.10505970567464828,0.0009490456432104111,0.002450690371915698,200000,750000.0,1.0,2,0.001035145751953125
0.6,610.322998046875,0.06221173703670502,0.000766395591199398,0.0014310629339888692,200000,750000.0,1.0,2,0.0008137639973958334
0.7,476.1419677734375,0.03714783862233162,0.0006138611352071166,0.000840637949295342,200000,750000.0,1.0,2,0.00063485595703125
0.8,356.21563720703125,0.022946365177631378,0.00046782137360423803,0.0004953828756697476,200000,750000.0,1.0,2,0.0004749541829427083
0.9,237.5841827392578,0.013426720164716244,0.00031114445300772786,0.0002568853087723255,200000,750000.0,1.0,2,0.0003167789103190104
1.0,0.0,0.0,0.0,0.0,200000,750000.0,1.0,2,0.0
0.1,8479.849609375,2.882791042327881,0.007998730055987835,0.04165840521454811,200000,750000.0,1.25,2,0.011306466145833333
0.2,4012.6435546875,1.4144456386566162,0.003720467211678624,0.019818341359496117,200000,750000.0,1.25,2,0.00535019140625
0.3,2566.421142578125,0.9093532562255859,0.002378141973167658,0.012348408810794353,200000,750000.0,1.25,2,0.0034218948567708335
0.4,1762.64306640625,0.6028956770896912,0.001664015813730657,0.008050601929426193,200000,750000.0,1.25,2,0.002350190755208333
0.5,1297.76318359375,0.40405985713005066,0.0012489489745348692,0.005471585318446159,200000,750000.0,1.25,2,0.0017303509114583334
0.6,949.4246215820312,0.26682955026626587,0.0009404838201589882,0.0036679296754300594,200000,750000.0,1.25,2,0.0012658994954427084
0.7,674.8623657226562,0.1649145483970642,0.0007032721186988056,0.002285750349983573,200000,750000.0,1.25,2,0.0008998164876302084
0.8,463.7286071777344,0.09443724900484085,0.0005088398465886712,0.0013585657579824328,200000,750000.0,1.25,2,0.0006183048095703124
0.9,273.4302978515625,0.040013138204813004,0.0003234843607060611,0.0005855818744748831,200000,750000.0,1.25,2,0.00036457373046875
1.0,0.0,0.0,0.0,0.0,200000,750000.0,1.25,2,0.0
0.1,74234.9453125,76.54362487792969,0.07211426645517349,0.3805318772792816,200000,750000.0,1.5,2,0.09897992708333334
0.2,43362.2890625,46.32145309448242,0.04066547378897667,0.23564313352108002,200000,750000.0,1.5,2,0.057816385416666664
0.3,28673.654296875,30.964099884033203,0.026508204638957977,0.15896642208099365,200000,750000.0,1.5,2,0.0382315390625
0.4,19762.755859375,21.378917694091797,0.018099747598171234,0.11034200340509415,200000,750000.0,1.5,2,0.026350341145833334
0.5,13698.5048828125,14.880709648132324,0.01248240564018488,0.07702617347240448,200000,750000.0,1.5,2,0.018264673177083333
0.6,9357.6494140625,10.208904266357422,0.008503141812980175,0.05294354632496834,200000,750000.0,1.5,2,0.012476865885416667
0.7,6156.42529296875,6.744320392608643,0.005596498493105173,0.035015929490327835,200000,750000.0,1.5,2,0.008208567057291666
0.8,3666.7998046875,4.030362606048584,0.0033465041778981686,0.020942125469446182,200000,750000.0,1.5,2,0.00488906640625
0.9,1737.3515625,1.9131457805633545,0.001575862872414291,0.009944439865648746,200000,750000.0,1.5,2,0.00231646875
1.0,0.0,0.0,0.0,0.0,200000,750000.0,1.5,2,0.0
0.1,154495.390625,159.47079467773438,0.16601620614528656,0.4789034426212311,200000,750000.0,1.75,2,0.20599385416666666
0.2,96526.703125,104.76786804199219,0.09707408398389816,0.32204824686050415,200000,750000.0,1.75,2,0.12870227083333333
0.3,65678.9453125,72.68370056152344,0.06417329609394073,0.22588828206062317,200000,750000.0,1.75,2,0.08757192708333333
0.4,46141.53515625,51.41413879394531,0.04433117434382439,0.1608320027589798,200000,750000.0,1.75,2,0.061522046875
0.5,32629.416015625,36.48160934448242,0.030911412090063095,0.11453795433044434,200000,750000.0,1.75,2,0.043505888020833335
0.6,22840.6015625,25.56464195251465,0.021349528804421425,0.08044170588254929,200000,750000.0,1.75,2,0.030454135416666667
0.7,15269.193359375,17.09124755859375,0.014146353118121624,0.05389060080051422,200000,750000.0,1.75,2,0.020358924479166665
0.8,9135.7646484375,10.226276397705078,0.008398311212658882,0.032309390604496,200000,750000.0,1.75,2,0.01218101953125
0.9,4214.75732421875,4.718050479888916,0.003835019189864397,0.014922967180609703,200000,750000.0,1.75,2,0.0056196764322916665
1.0,0.0,0.0,0.0,0.0,200000,750000.0,1.75,2,0.0
0.1,2068.880615234375,0.015169081278145313,0.002761893905699253,6.057957943994552e-05,200000,750000.0,0.25,3,0.0027585074869791665
0.2,1380.99853515625,0.010144973173737526,0.0018434784142300487,1.2365299880912062e-05,200000,750000.0,0.25,3,0.0018413313802083334
0.3,1057.5009765625,0.007765686139464378,0.0014088994357734919,7.377615929726744e-06,200000,750000.0,0.25,3,0.0014100013020833333
0.4,847.163818359375,0.006218952126801014,0.0011300964979454875,1.7664714277998428e-06,200000,750000.0,0.25,3,0.0011295517578125
0.5,692.1453857421875,0.005069224163889885,0.0009237609338015318,2.493841975592659e-06,200000,750000.0,0.25,3,0.0009228605143229167
0.6,562.9130859375,0.004138664808124304,0.0007515859324485064,0.0,200000,750000.0,0.25,3,0.00075055078125
0.7,453.1079406738281,0.0033328616991639137,0.0006044203182682395,7.481526154151652e-06,200000,750000.0,0.25,3,0.0006041439208984375
0.8,346.5733642578125,0.002550159115344286,0.0004619987157639116,1.0287098120898008e-05,200000,750000.0,0.25,3,0.0004620978190104167
0.9,230.27232360839844,0.0016905501252040267,0.00030752137536183,1.3508310985343996e-06,200000,750000.0,0.25,3,0.00030702976481119794
1.0,0.0,0.0,0.0,0.0,200000,750000.0,0.25,3,0.0
0.1,2079.63818359375,0.022520221769809723,0.002767863217741251,0.00021363599807955325,200000,750000.0,0.5,3,0.002772850911458333
0.2,1385.5648193359375,0.015131102874875069,0.0018466945039108396,5.7262332120444626e-05,200000,750000.0,0.5,3,0.0018474197591145834
0.3,1058.6259765625,0.011632273904979229,0.001410713535733521,2.087969369313214e-05,200000,750000.0,0.5,3,0.0014115013020833333
0.4,847.632568359375,0.009155018255114555,0.0011316663585603237,1.0843102245416958e-05,200000,750000.0,0.5,3,0.0011301767578125
0.5,693.5172729492188,0.0075703272596001625,0.0009249908616766334,1.3889924048271496e-05,200000,750000.0,0.5,3,0.000924689697265625
0.6,563.898193359375,0.00612952746450901,0.0007526525878347456,2.2582329620490782e-05,200000,750000.0,0.5,3,0.0007518642578125
0.7,454.17120361328125,0.004896169062703848,0.000605325389187783,6.631318683503196e-06,200000,750000.0,0.5,3,0.0006055616048177083
0.8,348.17620849609375,0.0038302300963550806,0.0004626425798051059,0.0,200000,750000.0,0.5,3,0.0004642349446614583
0.9,230.85357666015625,0.002505308948457241,0.00030795883503742516,3.5844965395881445e-07,200000,750000.0,0.5,3,0.0003078047688802083
1.0,0.0,0.0,0.0,0.0,200000,750000.0,0.5,3,0.0
0.1,2185.1357421875,0.10193046182394028,0.0027970685623586178,0.0036676099989563227,200000,750000.0,0.75,3,0.002913514322916667
0.2,1432.1309814453125,0.05666833743453026,0.0018573700217530131,0.0018811539048328996,200000,750000.0,0.75,3,0.0019095079752604167
0.3,1077.976318359375,0.032463401556015015,0.0014161568833515048,0.000917474739253521,200000,750000.0,0.75,3,0.0014373017578125
0.4,851.9524536132812,0.020269107073545456,0.00113481015432626,0.0005056199734099209,200000,750000.0,0.75,3,0.0011359366048177084
0.5,694.1199340820312,0.014265540987253189,0.0009274131152778864,0.00028723012655973434,200000,750000.0,0.75,3,0.0009254932454427084
0.6,565.4474487304688,0.012052075006067753,0.0007548155263066292,0.00022356135013978928,200000,750000.0,0.75,3,0.000753929931640625
0.7,455.38250732421875,0.0097777945920825,0.0006069163791835308,0.00016023167700041085,200000,750000.0,0.75,3,0.0006071766764322917
0.8,347.1219482421875,0.006858226377516985,0.0004637149104382843,2.560315806476865e-05,200000,750000.0,0.75,3,0.0004628292643229167
0.9,230.792724609375,0.004463845398277044,0.0003087184450123459,9.834325283009093e-06,200000,750000.0,0.75,3,0.0003077236328125
1.0,0.0,0.0,0.0,0.0,200000,750000.0,0.75,3,0.0
0.1,5200.51171875,2.9777071475982666,0.00467374362051487,0.061924196779727936,200000,750000.0,1.0,3,0.006934015625
0.2,2678.7685546875,1.3984798192977905,0.00248465477488935,0.029304612427949905,200000,750000.0,1.0,3,0.00357169140625
0.3,1748.0950927734375,0.8190407752990723,0.001693645492196083,0.017092697322368622,200000,750000.0,1.0,3,0.00233079345703125
0.4,1290.058837890625,0.5574859976768494,0.0012915943516418338,0.01157758291810751,200000,750000.0,1.0,3,0.0017200784505208334
0.5,970.5503540039062,0.3797593414783478,0.0010125214466825128,0.007887152023613453,200000,750000.0,1.0,3,0.001294067138671875
0.6,736.945556640625,0.2525431215763092,0.0007989993900991976,0.005189797841012478,200000,750000.0,1.0,3,0.0009825940755208333
0.7,548.3225708007812,0.15640799701213837,0.0006299205706454813,0.0032121031545102596,200000,750000.0,1.0,3,0.0007310967610677083
0.8,409.7173156738281,0.10036473721265793,0.0004762580501846969,0.0020454819314181805,200000,750000.0,1.0,3,0.0005462897542317708
0.9,255.6726837158203,0.03828287124633789,0.0003127521777059883,0.0007757871062494814,200000,750000.0,1.0,3,0.00034089691162109375
1.0,0.0,0.0,0.0,0.0,200000,750000.0,1.0,3,0.0
0.1,5801.8271484375,1.1941232681274414,0.006027285475283861,0.021134905517101288,200000,750000.0,1.25,3,0.00773576953125
0.2,2938.393310546875,0.555232584476471,0.002970881760120392,0.009858447127044201,200000,750000.0,1.25,3,0.003917857747395833
0.3,1864.4873046875,0.3294565677642822,0.0019327050540596247,0.005769414361566305,200000,750000.0,1.25,3,0.002485983072916667
0.4,1299.47900390625,0.21576181054115295,0.00140645750798285,0.0037184155080467463,200000,750000.0,1.25,3,0.001732638671875
0.5,977.9254150390625,0.14204919338226318,0.0010890737175941467,0.002491787075996399,200000,750000.0,1.25,3,0.0013039005533854167
0.6,743.7520141601562,0.09583942592144012,0.0008419818477705121,0.0016459303442388773,200000,750000.0,1.25,3,0.0009916693522135417
0.7,567.0873413085938,0.06747827678918839,0.0006559650646522641,0.0011345178354531527,200000,750000.0,1.25,3,0.000756116455078125
0.8,398.0849914550781,0.040575217455625534,0.0004851433332078159,0.0006090531242080033,200000,750000.0,1.25,3,0.0005307799886067709
0.9,252.89923095703125,0.021337997168302536,0.0003172415017616004,0.00026454555336385965,200000,750000.0,1.25,3,0.000337198974609375
1.0,0.0,0.0,0.0,0.0,200000,750000.0,1.25,3,0.0
0.1,16203.5234375,4.641859531402588,0.018067708238959312,0.047716885805130005,200000,750000.0,1.5,3,0.021604697916666665
0.2,7445.62939453125,2.18573260307312,0.008168383501470089,0.02236274443566799,200000,750000.0,1.5,3,0.009927505859375
0.3,4405.255859375,1.298653244972229,0.004764567594975233,0.013230576179921627,200000,750000.0,1.5,3,0.005873674479166667
0.4,2930.283935546875,0.8628424406051636,0.0031105547677725554,0.008755291812121868,200000,750000.0,1.5,3,0.0039070452473958335
0.5,1966.5003662109375,0.5639896988868713,0.00207248842343688,0.005718003958463669,200000,750000.0,1.5,3,0.00262200048828125
0.6,1357.53125,0.38385283946990967,0.001442974666133523,0.0038515410851687193,200000,750000.0,1.5,3,0.0018100416666666666
0.7,890.914306640625,0.24731303751468658,0.0009589465917088091,0.002380084479227662,200000,750000.0,1.5,3,0.0011878857421875
0.8,565.2640380859375,0.14528752863407135,0.0006239136564545333,0.0013744923053309321,200000,750000.0,1.5,3,0.0007536853841145834
0.9,307.1308288574219,0.06244724243879318,0.0003528497472871095,0.000577332335524261,200000,750000.0,1.5,3,0.0004095077718098958
1.0,0.0,0.0,0.0,0.0,200000,750000.0,1.5,3,0.0
0.1,51259.80859375,23.33536148071289,inf,0.13501255214214325,200000,750000.0,1.75,3,0.06834641145833334
0.2,25005.67578125,12.536070823669434,0.025584321469068527,0.0701964795589447,200000,750000.0,1.75,3,0.03334090104166667
0.3,15000.98046875,7.909135341644287,0.015135444700717926,0.04343978688120842,200000,750000.0,1.75,3,0.020001307291666666
0.4,9835.935546875,5.3312883377075195,0.00987393781542778,0.02900305949151516,200000,750000.0,1.75,3,0.013114580729166667
0.5,6643.65283203125,3.7041032314300537,0.006618910003453493,0.019850337877869606,200000,750000.0,1.75,3,0.008858203776041667
0.6,4507.3671875,2.5319366455078125,0.00445909146219492,0.013525083661079407,200000,750000.0,1.75,3,0.006009822916666667
0.7,2872.4208984375,1.6032906770706177,0.0028202126268297434,0.00860336422920227,200000,750000.0,1.75,3,0.00382989453125
0.8,1708.552978515625,0.951090931892395,0.001661936636082828,0.005131127778440714,200000,750000.0,1.75,3,0.0022780706380208333
0.9,800.0973510742188,0.41851943731307983,0.0007723332964815199,0.002321138046681881,200000,750000.0,1.75,3,0.0010667964680989583
1.0,0.0,0.0,0.0,0.0,200000,750000.0,1.75,3,0.0
0.1,2070.5966796875,0.015200508758425713,0.002761366544291377,2.2985834220889956e-05,200000,750000.0,0.25,4,0.0027607955729166667
0.2,1383.7864990234375,0.010171567089855671,0.0018432870274409652,8.32066416478483e-06,200000,750000.0,0.25,4,0.0018450486653645833
0.3,1059.2418212890625,0.0077972086146473885,0.0014087855815887451,5.928473456151551e-06,200000,750000.0,0.25,4,0.0014123224283854167
0.4,848.19287109375,0.006226459983736277,0.001129848649725318,7.280581257873564e-07,200000,750000.0,0.25,4,0.001130923828125
0.5,693.1983642578125,0.005082265939563513,0.0009236781043000519,3.120249232324568e-07,200000,750000.0,0.25,4,0.0009242644856770833
0.6,563.5949096679688,0.004138007294386625,0.0007516070618294179,2.4961993858596543e-06,200000,750000.0,0.25,4,0.0007514598795572917
0.7,452.9476623535156,0.0033315722830593586,0.0006044808542355895,8.32066416478483e-06,200000,750000.0,0.25,4,0.0006039302164713542
0.8,346.787109375,0.002542973030358553,0.00046207394916564226,7.280581257873564e-07,200000,750000.0,0.25,4,0.0004623828125
0.9,230.6247100830078,0.0016936783213168383,0.0003075826389249414,2.1841742636752315e-06,200000,750000.0,0.25,4,0.0003074996134440104
1.0,0.0,0.0,0.0,0.0,200000,750000.0,0.25,4,0.0
0.1,2082.953369140625,0.02334204502403736,0.0027677989564836025,0.0004285085014998913,200000,750000.0,0.5,4,0.002777271158854167
0.2,1382.690185546875,0.015293730422854424,0.0018470205832272768,0.00016472235438413918,200000,750000.0,0.5,4,0.0018435869140625
0.3,1059.9915771484375,0.011706899851560593,0.0014108611503615975,0.0001113803155021742,200000,750000.0,0.5,4,0.0014133221028645832
0.4,849.5110473632812,0.009298748336732388,0.00113171327393502,5.18357046530582e-05,200000,750000.0,0.5,4,0.001132681396484375
0.5,695.0175170898438,0.007638099603354931,0.0009253152529709041,2.0379849956952967e-05,200000,750000.0,0.5,4,0.0009266900227864584
0.6,564.0140380859375,0.006211068946868181,0.0007528325077146292,2.0114026483497582e-05,200000,750000.0,0.5,4,0.0007520187174479166
0.7,454.8155212402344,0.005022192373871803,0.0006053950055502355,4.607618393492885e-06,200000,750000.0,0.5,4,0.0006064206949869792
