sample_rate,total_abs_err,pct_abs_err,rmse,mape,sd_pct_err,num_alts,num_choosers,scale,runtime,run_id
0.1,303.1025,0.4041366780598958,5.259862,1.4489663,-0.28164664,200,750,1.5,0.0371706485748291,2
0.2,143.11777,0.1908236897786458,2.8046544,0.36238593,-0.13840707,200,750,1.5,0.0371706485748291,2
0.3,87.40733,0.1165431111653645,2.0358753,0.16270906,-0.08257429,200,750,1.5,0.0371706485748291,2
0.4,52.989197,0.0706522623697916,1.2466162,0.10123185,-0.055605438,200,750,1.5,0.0371706485748291,2
0.5,40.921387,0.0545618489583333,0.9289999,0.06480747,-0.04082098,200,750,1.5,0.0371706485748291,2
0.6,21.63247,0.0288432922363281,0.44878176,0.04052617,-0.018656591,200,750,1.5,0.0371706485748291,2
0.7,15.340514,0.0204540189107259,0.3251931,0.029053602,-0.013856171,200,750,1.5,0.0371706485748291,2
0.8,13.081411,0.0174418818155924,0.2764569,0.01969412,-0.008775951,200,750,1.5,0.0371706485748291,2
0.9,5.413707,0.0072182757059733,0.10915698,0.011940415,-0.0025774518,200,750,1.5,0.0371706485748291,2
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.5,0.0371706485748291,2
0.1,863.18616,1.1509148763020831,22.224836,14.73107,-0.6395807,200,750,1.75,0.0370616912841796,2
0.2,626.07526,0.8347670084635417,16.363152,5.109914,-0.47220415,200,750,1.75,0.0370616912841796,2
0.3,481.87366,0.6424982096354167,12.822946,2.490701,-0.36113736,200,750,1.75,0.0370616912841796,2
0.4,320.16095,0.4268812662760416,8.647695,1.2535263,-0.24675144,200,750,1.75,0.0370616912841796,2
0.5,223.6341,0.2981787923177083,6.2792253,0.73066866,-0.17006208,200,750,1.75,0.0370616912841796,2
0.6,162.50858,0.2166781005859375,4.5205827,0.50051594,-0.12671351,200,750,1.75,0.0370616912841796,2
0.7,91.6243,0.1221657307942708,2.6154778,0.25533003,-0.071910515,200,750,1.75,0.0370616912841796,2
0.8,44.904972,0.059873296101888,1.3245568,0.11783991,-0.03513381,200,750,1.75,0.0370616912841796,2
0.9,24.997732,0.0333303095499674,0.7004075,0.065947935,-0.020186326,200,750,1.75,0.0370616912841796,2
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.75,0.0370616912841796,2
0.1,71.12795,0.0948372701009114,0.5096323,0.0956172,-0.025468135,200,750,0.25,0.0369739532470703,3
0.2,47.219116,0.0629588216145833,0.32537615,0.06417738,-0.023833008,200,750,0.25,0.0369739532470703,3
0.3,33.38413,0.0445121714274088,0.23470995,0.04483669,-0.0060539963,200,750,0.25,0.0369739532470703,3
0.4,28.721027,0.0382947031656901,0.20765817,0.03557824,0.0023334266,200,750,0.25,0.0369739532470703,3
0.5,23.195347,0.0309271291097005,0.1695902,0.030162869,0.0038055952,200,750,0.25,0.0369739532470703,3
0.6,19.393002,0.0258573354085286,0.14085762,0.025704846,0.003116342,200,750,0.25,0.0369739532470703,3
0.7,14.368379,0.0191578381856282,0.102612995,0.019040488,-0.0009431995,200,750,0.25,0.0369739532470703,3
0.8,11.103966,0.0148052876790364,0.08303237,0.014353138,0.0018291327,200,750,0.25,0.0369739532470703,3
0.9,7.2536674,0.0096715564727783,0.053777933,0.009608377,-0.0009613973,200,750,0.25,0.0369739532470703,3
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.25,0.0369739532470703,3
0.1,138.90666,0.1852088826497396,2.910288,0.18036343,-0.31042385,200,750,0.5,0.0368916988372802,3
0.2,81.55444,0.1087392578125,1.8370059,0.10099792,-0.1967672,200,750,0.5,0.0368916988372802,3
0.3,59.051144,0.0787348581949869,1.3134627,0.067148864,-0.14366715,200,750,0.5,0.0368916988372802,3
0.4,48.467186,0.0646229146321614,1.1991302,0.05328122,-0.1290643,200,750,0.5,0.0368916988372802,3
0.5,33.79933,0.0450657755533854,0.70677936,0.039618354,-0.07443955,200,750,0.5,0.0368916988372802,3
0.6,24.696598,0.0329287974039713,0.44104376,0.029988721,-0.04310827,200,750,0.5,0.0368916988372802,3
0.7,17.155039,0.0228733851114908,0.28132933,0.020772507,-0.02791397,200,750,0.5,0.0368916988372802,3
0.8,10.840616,0.0144541549682617,0.13979518,0.015221701,-0.011690266,200,750,0.5,0.0368916988372802,3
0.9,6.646278,0.0088617038726806,0.07589185,0.009597279,-0.0006653576,200,750,0.5,0.0368916988372802,3
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.5,0.0368916988372802,3
0.1,211.61177,0.2821490275065104,3.800253,0.36148,-0.30580026,200,750,0.75,0.0372548103332519,3
0.2,112.279465,0.1497059529622396,2.1735072,0.15663677,-0.17200342,200,750,0.75,0.0372548103332519,3
0.3,67.99563,0.0906608378092447,1.3316605,0.084043235,-0.10624973,200,750,0.75,0.0372548103332519,3
0.4,43.47488,0.0579665069580078,0.8129796,0.057811957,-0.06841782,200,750,0.75,0.0372548103332519,3
0.5,35.667633,0.0475568440755208,0.6957828,0.046750993,-0.052644994,200,750,0.75,0.0372548103332519,3
0.6,27.040466,0.036053955078125,0.5217121,0.03353573,-0.029966516,200,750,0.75,0.0372548103332519,3
0.7,16.045494,0.0213939921061197,0.32658398,0.021753274,-0.012758566,200,750,0.75,0.0372548103332519,3
0.8,11.567524,0.0154233652750651,0.22352219,0.015921604,-0.0065484974,200,750,0.75,0.0372548103332519,3
0.9,7.111539,0.0094820518493652,0.10758718,0.0098452885,-0.0013780878,200,750,0.75,0.0372548103332519,3
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.75,0.0372548103332519,3
0.1,256.33725,0.3417829996744791,4.573999,0.7024234,-0.3033361,200,750,1.0,0.0368175506591796,3
0.2,106.60252,0.1421366984049479,2.0764084,0.23734635,-0.13545719,200,750,1.0,0.0368175506591796,3
0.3,71.12905,0.0948387349446614,1.4648397,0.13632952,-0.09208379,200,750,1.0,0.0368175506591796,3
0.4,42.558735,0.0567449798583984,0.79379815,0.07956624,-0.047947176,200,750,1.0,0.0368175506591796,3
0.5,28.360771,0.0378143615722656,0.45400515,0.05103234,-0.026781619,200,750,1.0,0.0368175506591796,3
0.6,20.485252,0.0273136698404947,0.317353,0.037321832,-0.016141862,200,750,1.0,0.0368175506591796,3
0.7,12.719222,0.0169589627583821,0.2033739,0.02431964,-0.00865351,200,750,1.0,0.0368175506591796,3
0.8,8.820983,0.0117613105773925,0.13362664,0.014353855,0.0030128104,200,750,1.0,0.0368175506591796,3
0.9,6.1768713,0.0082358283996582,0.10631485,0.010217504,-0.0002805451,200,750,1.0,0.0368175506591796,3
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.0,0.0368175506591796,3
0.1,314.22464,0.4189661865234375,7.147863,0.96015257,-0.38409445,200,750,1.25,0.0369119644165039,3
0.2,176.98535,0.23598046875,4.1327224,0.35256708,-0.22483498,200,750,1.25,0.0369119644165039,3
0.3,113.42863,0.1512381693522135,2.8105807,0.19981903,-0.1521296,200,750,1.25,0.0369119644165039,3
0.4,77.310455,0.1030806070963541,2.390076,0.12137131,-0.118733026,200,750,1.25,0.0369119644165039,3
0.5,64.84326,0.0864576822916666,2.074111,0.08874175,-0.09855328,200,750,1.25,0.0369119644165039,3
0.6,44.9807,0.0599742685953776,1.5857968,0.05821727,-0.07232158,200,750,1.25,0.0369119644165039,3
0.7,31.670238,0.0422269846598307,1.0419035,0.03811312,-0.049871515,200,750,1.25,0.0369119644165039,3
0.8,23.202637,0.0309368489583333,0.75850254,0.028234791,-0.03561074,200,750,1.25,0.0369119644165039,3
0.9,14.101844,0.0188024584452311,0.4483609,0.0138718365,-0.018646875,200,750,1.25,0.0369119644165039,3
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.25,0.0369119644165039,3
0.1,350.9328,0.467910400390625,9.104305,1.4227881,-0.4244197,200,750,1.5,0.0403285026550293,3
0.2,203.63239,0.2715098470052083,6.1257434,0.48533738,-0.2846368,200,750,1.5,0.0403285026550293,3
0.3,137.94922,0.1839322916666666,4.187384,0.25621986,-0.1983668,200,750,1.5,0.0403285026550293,3
0.4,101.09132,0.1347884216308593,3.2174351,0.17421943,-0.15298235,200,750,1.5,0.0403285026550293,3
0.5,70.40502,0.0938733622233072,2.3179035,0.11490219,-0.10863662,200,750,1.5,0.0403285026550293,3
0.6,53.50827,0.0713443603515625,1.7822589,0.07879997,-0.08240912,200,750,1.5,0.0403285026550293,3
0.7,34.717155,0.0462895406087239,1.170735,0.047647923,-0.05607051,200,750,1.5,0.0403285026550293,3
0.8,21.146198,0.0281949310302734,0.66866285,0.029192863,-0.031704582,200,750,1.5,0.0403285026550293,3
0.9,8.488291,0.0113177210489908,0.23469697,0.013645709,-0.0107807815,200,750,1.5,0.0403285026550293,3
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.5,0.0403285026550293,3
0.1,594.8258,0.79310107421875,13.242338,4.2978716,-0.51428145,200,750,1.75,0.036273717880249,3
0.2,371.8742,0.495832275390625,9.44331,1.6332555,-0.33723938,200,750,1.75,0.036273717880249,3
0.3,241.00958,0.3213461100260417,6.7570343,0.7602708,-0.2171169,200,750,1.75,0.036273717880249,3
0.4,172.86151,0.2304820149739583,4.832517,0.5073378,-0.16155916,200,750,1.75,0.036273717880249,3
0.5,122.3983,0.1631977335611979,3.4756641,0.27653077,-0.11054382,200,750,1.75,0.036273717880249,3
0.6,87.771545,0.1170287272135416,2.4842548,0.19035582,-0.08235722,200,750,1.75,0.036273717880249,3
0.7,56.436325,0.0752484334309895,1.553201,0.10974312,-0.05117528,200,750,1.75,0.036273717880249,3
0.8,26.223959,0.0349652786254882,0.8443806,0.055758018,-0.026803296,200,750,1.75,0.036273717880249,3
0.9,11.072374,0.0147631657918294,0.29484794,0.02768474,-0.010514862,200,750,1.75,0.036273717880249,3
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.75,0.036273717880249,3
0.1,69.09061,0.0921208089192708,0.49211785,0.09359346,-0.056226846,200,750,0.25,0.0362410545349121,4
0.2,44.309975,0.0590799662272135,0.30975282,0.060258433,-0.01171377,200,750,0.25,0.0362410545349121,4
0.3,34.54028,0.0460537058512369,0.25648504,0.044214755,0.010482951,200,750,0.25,0.0362410545349121,4
0.4,29.168898,0.0388918635050455,0.22591506,0.03523384,0.013545819,200,750,0.25,0.0362410545349121,4
0.5,23.36573,0.031154307047526,0.17360008,0.030449657,0.0039290865,200,750,0.25,0.0362410545349121,4
0.6,20.045212,0.0267269490559895,0.14796115,0.025695968,0.0007297092,200,750,0.25,0.0362410545349121,4
0.7,14.476063,0.0193014170328776,0.10492997,0.01900687,-0.002457369,200,750,0.25,0.0362410545349121,4
0.8,10.891855,0.0145224736531575,0.077849776,0.014412762,-0.0020475362,200,750,0.25,0.0362410545349121,4
0.9,6.995717,0.0093276227315266,0.050281703,0.009521119,-0.0007643702,200,750,0.25,0.0362410545349121,4
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.25,0.0362410545349121,4
0.1,96.70717,0.128942891438802,1.2297401,0.13362543,-0.14565639,200,750,0.5,0.0360090732574462,4
0.2,58.21418,0.077618906656901,0.7519411,0.073053606,-0.08336888,200,750,0.5,0.0360090732574462,4
0.3,35.2751,0.047033467610677,0.40745512,0.047000013,-0.03642384,200,750,0.5,0.0360090732574462,4
0.4,26.16787,0.0348904927571614,0.27476957,0.036793023,-0.018421821,200,750,0.5,0.0360090732574462,4
0.5,21.325172,0.0284335632324218,0.20731123,0.031206414,-0.013675162,200,750,0.5,0.0360090732574462,4
0.6,18.72247,0.0249632924397786,0.18093447,0.026338186,-0.01462092,200,750,0.5,0.0360090732574462,4
0.7,14.439417,0.0192525558471679,0.14615065,0.019240282,-0.01096923,200,750,0.5,0.0360090732574462,4
0.8,12.250877,0.0163345031738281,0.18537201,0.014962988,-0.015944298,200,750,0.5,0.0360090732574462,4
0.9,7.9467154,0.0105956204732259,0.12752715,0.009934005,-0.011769682,200,750,0.5,0.0360090732574462,4
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.5,0.0360090732574462,4
0.1,142.82939,0.1904391886393229,2.0702124,0.25313488,-0.18188779,200,750,0.75,0.0362427234649658,4
0.2,80.50862,0.1073448282877604,1.1666974,0.12469417,-0.09999218,200,750,0.75,0.0362427234649658,4
0.3,53.01133,0.0706817728678385,0.78495693,0.07178874,-0.0630132,200,750,0.75,0.0362427234649658,4
0.4,33.889435,0.0451859130859375,0.5292112,0.048851267,-0.036585186,200,750,0.75,0.0362427234649658,4
0.5,20.044523,0.0267260309855143,0.3092561,0.03410491,-0.010983385,200,750,0.75,0.0362427234649658,4
0.6,18.090965,0.0241212870279947,0.24669671,0.02897345,-0.0084390845,200,750,0.75,0.0362427234649658,4
0.7,13.71814,0.0182908528645833,0.23121215,0.020085111,-0.0008865662,200,750,0.75,0.0362427234649658,4
0.8,10.666424,0.0142218983968098,0.14411059,0.014897642,0.00026704246,200,750,0.75,0.0362427234649658,4
0.9,7.8046155,0.0104061539967854,0.11064368,0.009709599,-0.00055535213,200,750,0.75,0.0362427234649658,4
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.75,0.0362427234649658,4
0.1,232.1345,0.3095126749674479,5.620615,0.41066092,-0.34826982,200,750,1.0,0.0362582206726074,4
0.2,114.48987,0.1526531575520833,3.246073,0.1718248,-0.2071729,200,750,1.0,0.0362582206726074,4
0.3,82.39538,0.1098605041503906,2.4377236,0.105678834,-0.15379854,200,750,1.0,0.0362582206726074,4
0.4,63.021248,0.084028330485026,1.8995645,0.07897463,-0.119965166,200,750,1.0,0.0362582206726074,4
0.5,39.195057,0.0522600758870442,1.1625391,0.047053196,-0.069270626,200,750,1.0,0.0362582206726074,4
0.6,31.618755,0.0421583404541015,0.93185097,0.0383064,-0.05573331,200,750,1.0,0.0362582206726074,4
0.7,15.969337,0.0212924499511718,0.44694835,0.022290848,-0.0256213,200,750,1.0,0.0362582206726074,4
0.8,13.985476,0.0186473007202148,0.32295847,0.016944071,-0.015499003,200,750,1.0,0.0362582206726074,4
0.9,7.009277,0.0093457024892171,0.11518569,0.010361111,-0.004689914,200,750,1.0,0.0362582206726074,4
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.0,0.0362582206726074,4
0.1,379.00595,0.5053412679036459,8.5475,1.3832221,-0.4046085,200,750,1.25,0.0362539291381835,4
0.2,197.21988,0.2629598388671875,5.0096145,0.4918123,-0.23694248,200,750,1.25,0.0362539291381835,4
0.3,128.59712,0.1714628295898437,3.2359004,0.24789715,-0.15392223,200,750,1.25,0.0362539291381835,4
0.4,92.935295,0.1239137268066406,2.2564914,0.15742892,-0.10742065,200,750,1.25,0.0362539291381835,4
0.5,60.942955,0.0812572733561197,1.5668429,0.10067496,-0.07418535,200,750,1.25,0.0362539291381835,4
0.6,50.804893,0.0677398579915364,1.2617488,0.07342805,-0.056327157,200,750,1.25,0.0362539291381835,4
0.7,33.49923,0.0446656392415364,0.9059344,0.04098947,-0.03664479,200,750,1.25,0.0362539291381835,4
0.8,20.331894,0.0271091918945312,0.5066029,0.025182052,-0.021465503,200,750,1.25,0.0362539291381835,4
0.9,15.126723,0.0201689643859863,0.4016689,0.017317485,-0.016350616,200,750,1.25,0.0362539291381835,4
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.25,0.0362539291381835,4
0.1,354.78452,0.4730460205078125,6.8550754,1.4376751,-0.35920894,200,750,1.5,0.0361871719360351,4
0.2,190.61559,0.2541541137695312,4.141337,0.45030698,-0.20774154,200,750,1.5,0.0361871719360351,4
0.3,115.2603,0.1536803995768229,2.728257,0.21277824,-0.12521444,200,750,1.5,0.0361871719360351,4
0.4,61.15214,0.0815361887613932,1.381657,0.109698944,-0.06566803,200,750,1.5,0.0361871719360351,4
0.5,56.06884,0.0747584533691406,1.2635977,0.085207865,-0.057200715,200,750,1.5,0.0361871719360351,4
0.6,41.98875,0.0559850006103515,0.95735973,0.055997886,-0.040570736,200,750,1.5,0.0361871719360351,4
0.7,23.348972,0.0311319630940755,0.50387233,0.034386102,-0.023497043,200,750,1.5,0.0361871719360351,4
0.8,14.333073,0.0191107635498046,0.3368402,0.022121793,-0.0138273025,200,750,1.5,0.0361871719360351,4
0.9,8.208595,0.0109447937011718,0.19390261,0.012667775,-0.009326335,200,750,1.5,0.0361871719360351,4
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.5,0.0361871719360351,4
0.1,817.81067,1.0904142252604168,20.207594,9.529118,-0.6163568,200,750,1.75,0.0361468791961669,4
0.2,540.2025,0.72027001953125,15.010575,3.3008258,-0.4418364,200,750,1.75,0.0361468791961669,4
0.3,392.86694,0.5238225911458333,11.1836405,1.8673186,-0.32662067,200,750,1.75,0.0361468791961669,4
0.4,296.7903,0.3957204182942708,8.848085,1.1683705,-0.24752548,200,750,1.75,0.0361468791961669,4
0.5,193.36032,0.2578137613932291,6.196943,0.6500309,-0.16622919,200,750,1.75,0.0361468791961669,4
0.6,135.90639,0.1812085164388021,5.036045,0.33794853,-0.11061113,200,750,1.75,0.0361468791961669,4
0.7,98.13164,0.1308421834309895,3.6529202,0.2178203,-0.07790701,200,750,1.75,0.0361468791961669,4
0.8,65.806206,0.0877416076660156,2.4925969,0.12931542,-0.04962338,200,750,1.75,0.0361468791961669,4
0.9,27.041086,0.0360547815958658,1.0689839,0.044011615,-0.018925596,200,750,1.75,0.0361468791961669,4
