sample_rate,total_abs_err,pct_abs_err,rmse,mape,sd_pct_err,num_alts,num_choosers,scale,run_id
0.2,22.120548,0.0294940643310546,0.49573705,0.8013442,0.015352605,200,750,1.75,2
0.3,11.197833,0.0149304440816243,0.24689405,0.7008386,0.007688238,200,750,1.75,2
0.4,6.4656773,0.0086209030151367,0.14185625,0.60044503,0.004418327,200,750,1.75,2
0.5,3.799743,0.0050663239161173,0.08330999,0.5002513,0.0025904947,200,750,1.75,2
0.6,2.0420473,0.0027227296829223,0.044783954,0.40004075,0.0013900953,200,750,1.75,2
0.7,0.99874496,0.0013316599527994,0.02183921,0.29972428,0.00067874993,200,750,1.75,2
0.8,0.44717255,0.0005962300697962,0.00977881,0.20012534,0.00030323517,200,750,1.75,2
0.9,0.14775765,0.0001970101992289,0.0032285368,0.10010459,0.00010002822,200,750,1.75,2
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.75,2
0.1,878.6729,1.1715638834635416,10.833591,0.86032885,4.3659844,200,750,0.25,3
0.2,725.83466,0.967779541015625,6.474478,0.7745452,2.5767725,200,750,0.25,3
0.3,608.3684,0.8111578776041667,4.5392795,0.6912994,1.7819378,200,750,0.25,3
0.4,480.5512,0.6407349446614583,3.2452943,0.58179176,1.256743,200,750,0.25,3
0.5,378.18747,0.5042499593098958,2.3673985,0.48342946,0.90399545,200,750,0.25,3
0.6,289.86987,0.3864931640625,1.7155739,0.38931477,0.6430933,200,750,0.25,3
0.7,205.59988,0.2741331787109375,1.172871,0.2906579,0.43244588,200,750,0.25,3
0.8,131.40042,0.1752005615234375,0.72601765,0.19578505,0.26139948,200,750,0.25,3
0.9,62.450695,0.083267593383789,0.3400923,0.09804116,0.11903479,200,750,0.25,3
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.25,3
0.1,908.1175,1.2108233235677084,11.368117,0.8836502,2.137423,200,750,0.5,3
0.2,669.87646,0.8931686197916666,6.1285176,0.79206103,1.1598443,200,750,0.5,3
0.3,498.3744,0.6644991861979167,3.9417825,0.6902488,0.75261337,200,750,0.5,3
0.4,377.4641,0.5032854817708333,2.721929,0.59440535,0.5177876,200,750,0.5,3
0.5,279.41388,0.3725518391927083,1.8908085,0.49681365,0.35872403,200,750,0.5,3
0.6,199.44116,0.2659215494791667,1.2911599,0.3983898,0.24363959,200,750,0.5,3
0.7,131.94568,0.1759275716145833,0.8425129,0.29352158,0.15838358,200,750,0.5,3
0.8,79.45577,0.1059410298665364,0.4973371,0.19700119,0.09194699,200,750,0.5,3
0.9,35.937485,0.0479166463216145,0.22289588,0.098711655,0.040460013,200,750,0.5,3
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.5,3
0.1,764.3324,1.01910986328125,10.773585,0.8951425,1.182169,200,750,0.75,3
0.2,499.16333,0.6655511067708333,5.5200815,0.7911141,0.6091485,200,750,0.75,3
0.3,350.74515,0.4676601969401042,3.4075024,0.6943474,0.37548944,200,750,0.75,3
0.4,245.57867,0.327438232421875,2.2159064,0.594307,0.24373211,200,750,0.75,3
0.5,170.73578,0.227647705078125,1.4636956,0.49704835,0.15968288,200,750,0.75,3
0.6,112.54408,0.1500587768554687,0.9366654,0.39603585,0.10203582,200,750,0.75,3
0.7,69.49599,0.0926613159179687,0.5607962,0.29727527,0.061064996,200,750,0.75,3
0.8,38.09899,0.0507986551920572,0.29912934,0.1991751,0.03254929,200,750,0.75,3
0.9,15.883596,0.0211781285603841,0.12376817,0.10013056,0.0132942675,200,750,0.75,3
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.75,3
0.1,617.6385,0.8235179850260417,9.020395,0.89298254,0.7958961,200,750,1.0,3
0.2,390.43875,0.5205850016276041,4.585814,0.7942392,0.40643987,200,750,1.0,3
0.3,260.30536,0.3470738118489583,2.7793906,0.69435155,0.24576516,200,750,1.0,3
0.4,172.4028,0.2298704020182291,1.7115693,0.5978211,0.15116958,200,750,1.0,3
0.5,112.24477,0.149659688313802,1.0782193,0.49609786,0.09515602,200,750,1.0,3
0.6,69.973366,0.0932978210449218,0.64549905,0.39866653,0.05711794,200,750,1.0,3
0.7,40.84816,0.0544642130533854,0.36923316,0.29973692,0.03266775,200,750,1.0,3
0.8,22.172295,0.0295630594889322,0.19688277,0.2002451,0.01739208,200,750,1.0,3
0.9,9.039162,0.0120522155761718,0.07982438,0.10000116,0.0070185494,200,750,1.0,3
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.0,3
0.1,473.61182,0.631482421875,7.119658,0.90171045,0.48079705,200,750,1.25,3
0.2,260.97174,0.3479623209635417,3.4410887,0.7952214,0.2342017,200,750,1.25,3
0.3,156.75333,0.2090044352213541,1.8994466,0.69738615,0.1289378,200,750,1.25,3
0.4,93.22238,0.1242965087890625,1.0808262,0.5989019,0.07310391,200,750,1.25,3
0.5,55.22672,0.0736356252034505,0.6223762,0.4997381,0.04189437,200,750,1.25,3
0.6,30.052402,0.0400698699951171,0.33306196,0.40091938,0.022242567,200,750,1.25,3
0.7,14.918253,0.019891003926595,0.16316396,0.30104253,0.010943021,200,750,1.25,3
0.8,6.809973,0.009079963684082,0.07352652,0.20118995,0.0049301675,200,750,1.25,3
0.9,2.435964,0.0032479521433512,0.026399383,0.10072006,0.0017562628,200,750,1.25,3
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.25,3
0.1,488.97888,0.6519718424479166,7.8978696,0.8855523,0.56330556,200,750,1.5,3
0.2,280.82874,0.3744383138020833,3.641889,0.7952285,0.25788662,200,750,1.5,3
0.3,158.42003,0.2112267049153645,1.8572639,0.6977801,0.13206999,200,750,1.5,3
0.4,88.82808,0.1184374389648437,0.9768089,0.5988172,0.069995545,200,750,1.5,3
0.5,51.4144,0.0685525309244791,0.5493097,0.4976455,0.03956535,200,750,1.5,3
0.6,28.875343,0.0385004577636718,0.3040799,0.39874637,0.021819172,200,750,1.5,3
0.7,14.916341,0.0198884544372558,0.15637052,0.29966563,0.011100939,200,750,1.5,3
0.8,6.824166,0.0090988877614339,0.07058038,0.19988407,0.005033065,200,750,1.5,3
